t_ms,lat,lon,alt,is_sunlit
310400,-46.114,152.948,489.579,1
310800,-46.139,152.94,489.586,1
311200,-46.164,152.931,489.593,1
311600,-46.189,152.923,489.6,1
312000,-46.214,152.914,489.607,1
312400,-46.239,152.906,489.614,1
312800,-46.264,152.898,489.621,1
313200,-46.289,152.889,489.627,1
313600,-46.314,152.881,489.634,1
314000,-46.339,152.872,489.641,1
314400,-46.364,152.864,489.648,1
314800,-46.389,152.855,489.655,1
315200,-46.414,152.847,489.662,1
315600,-46.439,152.838,489.669,1
316000,-46.464,152.83,489.676,1
316400,-46.489,152.821,489.683,1
316800,-46.514,152.813,489.689,1
317200,-46.539,152.804,489.696,1
317600,-46.564,152.796,489.703,1
318000,-46.589,152.787,489.71,1
318400,-46.614,152.779,489.717,1
318800,-46.639,152.77,489.724,1
319200,-46.664,152.761,489.731,1
319600,-46.689,152.753,489.738,1
320000,-46.714,152.744,489.744,1
320400,-46.739,152.736,489.751,1
320800,-46.764,152.727,489.758,1
321200,-46.789,152.719,489.765,1
321600,-46.814,152.71,489.772,1
322000,-46.839,152.701,489.779,1
322400,-46.864,152.693,489.786,1
322800,-46.889,152.684,489.792,1
323200,-46.914,152.676,489.799,1
323600,-46.939,152.667,489.806,1
324000,-46.964,152.658,489.813,1
324400,-46.989,152.65,489.82,1
324800,-47.014,152.641,489.827,1
325200,-47.039,152.632,489.834,1
325600,-47.064,152.624,489.84,1
326000,-47.089,152.615,489.847,1
326400,-47.114,152.606,489.854,1
326800,-47.139,152.598,489.861,1
327200,-47.164,152.589,489.868,1
327600,-47.189,152.58,489.875,1
328000,-47.214,152.572,489.881,1
328400,-47.239,152.563,489.888,1
328800,-47.264,152.554,489.895,1
329200,-47.289,152.545,489.902,1
329600,-47.314,152.537,489.909,1
330000,-47.339,152.528,489.916,1
330400,-47.364,152.519,489.922,1
330800,-47.389,152.511,489.929,1
331200,-47.414,152.502,489.936,1
331600,-47.439,152.493,489.943,1
332000,-47.464,152.484,489.95,1
332400,-47.489,152.475,489.957,1
332800,-47.514,152.467,489.963,1
333200,-47.539,152.458,489.97,1
333600,-47.564,152.449,489.977,1
334000,-47.589,152.44,489.984,1
334400,-47.614,152.432,489.991,1
334800,-47.639,152.423,489.997,1
335200,-47.664,152.414,490.004,1
335600,-47.689,152.405,490.011,1
336000,-47.714,152.396,490.018,1
336400,-47.739,152.387,490.025,1
336800,-47.764,152.379,490.031,1
337200,-47.789,152.37,490.038,1
337600,-47.814,152.361,490.045,1
338000,-47.839,152.352,490.052,1
338400,-47.864,152.343,490.059,1
338800,-47.889,152.334,490.065,1
339200,-47.914,152.325,490.072,1
339600,-47.939,152.316,490.079,1
340000,-47.964,152.308,490.086,1
340400,-47.989,152.299,490.093,1
340800,-48.014,152.29,490.099,1
341200,-48.039,152.281,490.106,1
341600,-48.064,152.272,490.113,1
342000,-48.089,152.263,490.12,1
342400,-48.114,152.254,490.126,1
342800,-48.139,152.245,490.133,1
343200,-48.164,152.236,490.14,1
343600,-48.189,152.227,490.147,1
344000,-48.214,152.218,490.153,1
344400,-48.239,152.209,490.16,1
344800,-48.264,152.2,490.167,1
345200,-48.289,152.191,490.174,1
345600,-48.314,152.182,490.18,1
346000,-48.339,152.173,490.187,1
346400,-48.364,152.164,490.194,1
346800,-48.389,152.155,490.201,1
347200,-48.414,152.146,490.207,1
347600,-48.439,152.137,490.214,1
348000,-48.464,152.128,490.221,1
348400,-48.489,152.119,490.228,1
348800,-48.514,152.11,490.234,1
349200,-48.539,152.101,490.241,1
349600,-48.563,152.092,490.248,1
350000,-48.588,152.083,490.255,1
350400,-48.613,152.074,490.261,1
350800,-48.638,152.065,490.268,1
351200,-48.663,152.056,490.275,1
351600,-48.688,152.046,490.282,1
352000,-48.713,152.037,490.288,1
352400,-48.738,152.028,490.295,1
352800,-48.763,152.019,490.302,1
353200,-48.788,152.01,490.308,1
353600,-48.813,152.001,490.315,1
354000,-48.838,151.992,490.322,1
354400,-48.863,151.982,490.329,1
354800,-48.888,151.973,490.335,1
355200,-48.913,151.964,490.342,1
355600,-48.938,151.955,490.349,1
356000,-48.963,151.946,490.355,1
356400,-48.988,151.937,490.362,1
356800,-49.013,151.927,490.369,1
357200,-49.038,151.918,490.375,1
357600,-49.063,151.909,490.382,1
358000,-49.088,151.9,490.389,1
358400,-49.113,151.89,490.396,1
358800,-49.138,151.881,490.402,1
359200,-49.163,151.872,490.409,1
359600,-49.187,151.863,490.416,1
360000,-49.212,151.853,490.422,1
360400,-49.237,151.844,490.429,1
360800,-49.262,151.835,490.436,1
361200,-49.287,151.826,490.442,1
361600,-49.312,151.816,490.449,1
362000,-49.337,151.807,490.456,1
362400,-49.362,151.798,490.462,1
362800,-49.387,151.788,490.469,1
363200,-49.412,151.779,490.476,1
363600,-49.437,151.77,490.482,1
364000,-49.462,151.76,490.489,1
364400,-49.487,151.751,490.496,1
364800,-49.512,151.742,490.502,1
365200,-49.537,151.732,490.509,1
365600,-49.562,151.723,490.516,1
366000,-49.587,151.714,490.522,1
366400,-49.612,151.704,490.529,1
366800,-49.637,151.695,490.536,1
367200,-49.661,151.685,490.542,1
367600,-49.686,151.676,490.549,1
368000,-49.711,151.667,490.555,1
368400,-49.736,151.657,490.562,1
368800,-49.761,151.648,490.569,1
369200,-49.786,151.638,490.575,1
369600,-49.811,151.629,490.582,1
370000,-49.836,151.619,490.589,1
370400,-49.861,151.61,490.595,1
370800,-49.886,151.6,490.602,1
371200,-49.911,151.591,490.608,1
371600,-49.936,151.581,490.615,1
372000,-49.961,151.572,490.622,1
372400,-49.986,151.562,490.628,1
372800,-50.011,151.553,490.635,1
373200,-50.036,151.543,490.641,1
373600,-50.06,151.534,490.648,1
374000,-50.085,151.524,490.655,1
374400,-50.11,151.515,490.661,1
374800,-50.135,151.505,490.668,1
375200,-50.16,151.496,490.674,1
375600,-50.185,151.486,490.681,1
376000,-50.21,151.476,490.688,1
376400,-50.235,151.467,490.694,1
376800,-50.26,151.457,490.701,1
377200,-50.285,151.448,490.707,1
377600,-50.31,151.438,490.714,1
378000,-50.335,151.428,490.721,1
378400,-50.36,151.419,490.727,1
378800,-50.384,151.409,490.734,1
379200,-50.409,151.4,490.74,1
379600,-50.434,151.39,490.747,1
380000,-50.459,151.38,490.753,1
380400,-50.484,151.371,490.76,1
380800,-50.509,151.361,490.767,1
381200,-50.534,151.351,490.773,1
381600,-50.559,151.341,490.78,1
382000,-50.584,151.332,490.786,1
382400,-50.609,151.322,490.793,1
382800,-50.634,151.312,490.799,1
383200,-50.659,151.303,490.806,1
383600,-50.683,151.293,490.812,1
384000,-50.708,151.283,490.819,1
384400,-50.733,151.273,490.825,1
384800,-50.758,151.264,490.832,1
385200,-50.783,151.254,490.838,1
385600,-50.808,151.244,490.845,1
386000,-50.833,151.234,490.852,1
386400,-50.858,151.224,490.858,1
386800,-50.883,151.215,490.865,1
387200,-50.908,151.205,490.871,1
387600,-50.933,151.195,490.878,1
388000,-50.957,151.185,490.884,1
388400,-50.982,151.175,490.891,1
388800,-51.007,151.165,490.897,1
389200,-51.032,151.156,490.904,1
389600,-51.057,151.146,490.91,1
390000,-51.082,151.136,490.917,1
390400,-51.107,151.126,490.923,1
390800,-51.132,151.116,490.93,1
391200,-51.157,151.106,490.936,1
391600,-51.182,151.096,490.943,1
392000,-51.207,151.086,490.949,1
392400,-51.231,151.076,490.956,1
392800,-51.256,151.066,490.962,1
393200,-51.281,151.057,490.969,1
393600,-51.306,151.047,490.975,1
394000,-51.331,151.037,490.982,1
394400,-51.356,151.027,490.988,1
394800,-51.381,151.017,490.994,1
395200,-51.406,151.007,491.001,1
395600,-51.431,150.997,491.007,1
396000,-51.455,150.987,491.014,1
396400,-51.48,150.977,491.02,1
396800,-51.505,150.967,491.027,1
397200,-51.53,150.957,491.033,1
397600,-51.555,150.947,491.04,1
398000,-51.58,150.936,491.046,1
398400,-51.605,150.926,491.053,1
398800,-51.63,150.916,491.059,1
399200,-51.655,150.906,491.065,1
399600,-51.679,150.896,491.072,1
400000,-51.704,150.886,491.078,1
400400,-51.729,150.876,491.085,1
400800,-51.754,150.866,491.091,1
401200,-51.779,150.856,491.098,1
401600,-51.804,150.846,491.104,1
402000,-51.829,150.835,491.11,1
402400,-51.854,150.825,491.117,1
402800,-51.879,150.815,491.123,1
403200,-51.903,150.805,491.13,1
403600,-51.928,150.795,491.136,1
404000,-51.953,150.784,491.142,1
404400,-51.978,150.774,491.149,1
404800,-52.003,150.764,491.155,1
405200,-52.028,150.754,491.162,1
405600,-52.053,150.744,491.168,1
406000,-52.078,150.733,491.174,1
406400,-52.102,150.723,491.181,1
406800,-52.127,150.713,491.187,1
407200,-52.152,150.703,491.194,1
407600,-52.177,150.692,491.2,1
408000,-52.202,150.682,491.206,1
408400,-52.227,150.672,491.213,1
408800,-52.252,150.661,491.219,1
409200,-52.276,150.651,491.225,1
409600,-52.301,150.641,491.232,1
410000,-52.326,150.63,491.238,1
410400,-52.351,150.62,491.245,1
410800,-52.376,150.61,491.251,1
411200,-52.401,150.599,491.257,1
411600,-52.426,150.589,491.264,1
412000,-52.451,150.579,491.27,1
412400,-52.475,150.568,491.276,1
412800,-52.5,150.558,491.283,1
413200,-52.525,150.547,491.289,1
413600,-52.55,150.537,491.295,1
414000,-52.575,150.526,491.302,1
414400,-52.6,150.516,491.308,1
414800,-52.625,150.506,491.314,1
415200,-52.649,150.495,491.321,1
415600,-52.674,150.485,491.327,1
416000,-52.699,150.474,491.333,1
416400,-52.724,150.464,491.34,1
416800,-52.749,150.453,491.346,1
417200,-52.774,150.443,491.352,1
417600,-52.799,150.432,491.358,1
418000,-52.823,150.422,491.365,1
418400,-52.848,150.411,491.371,1
418800,-52.873,150.4,491.377,1
419200,-52.898,150.39,491.384,1
419600,-52.923,150.379,491.39,1
420000,-52.948,150.369,491.396,1
420400,-52.972,150.358,491.403,1
420800,-52.997,150.347,491.409,1
421200,-53.022,150.337,491.415,1
421600,-53.047,150.326,491.421,1
422000,-53.072,150.316,491.428,1
422400,-53.097,150.305,491.434,1
422800,-53.122,150.294,491.44,1
423200,-53.146,150.284,491.446,1
423600,-53.171,150.273,491.453,1
424000,-53.196,150.262,491.459,1
424400,-53.221,150.252,491.465,1
424800,-53.246,150.241,491.471,1
425200,-53.271,150.23,491.478,1
425600,-53.295,150.219,491.484,1
426000,-53.32,150.209,491.49,1
426400,-53.345,150.198,491.496,1
426800,-53.37,150.187,491.503,1
427200,-53.395,150.176,491.509,1
427600,-53.42,150.166,491.515,1
428000,-53.444,150.155,491.521,1
428400,-53.469,150.144,491.528,1
428800,-53.494,150.133,491.534,1
429200,-53.519,150.122,491.54,1
429600,-53.544,150.111,491.546,1
430000,-53.569,150.101,491.552,1
430400,-53.593,150.09,491.559,1
430800,-53.618,150.079,491.565,1
431200,-53.643,150.068,491.571,1
431600,-53.668,150.057,491.577,1
432000,-53.693,150.046,491.583,1
432400,-53.717,150.035,491.59,1
432800,-53.742,150.024,491.596,1
433200,-53.767,150.013,491.602,1
433600,-53.792,150.002,491.608,1
434000,-53.817,149.991,491.614,1
434400,-53.842,149.981,491.62,1
434800,-53.866,149.97,491.627,1
435200,-53.891,149.959,491.633,1
435600,-53.916,149.948,491.639,1
436000,-53.941,149.937,491.645,1
436400,-53.966,149.926,491.651,1
436800,-53.99,149.914,491.657,1
437200,-54.015,149.903,491.664,1
437600,-54.04,149.892,491.67,1
438000,-54.065,149.881,491.676,1
438400,-54.09,149.87,491.682,1
438800,-54.115,149.859,491.688,1
439200,-54.139,149.848,491.694,1
439600,-54.164,149.837,491.7,1
440000,-54.189,149.826,491.707,1
440400,-54.214,149.815,491.713,1
440800,-54.239,149.803,491.719,1
441200,-54.263,149.792,491.725,1
441600,-54.288,149.781,491.731,1
442000,-54.313,149.77,491.737,1
442400,-54.338,149.759,491.743,1
442800,-54.363,149.748,491.749,1
443200,-54.387,149.736,491.755,1
443600,-54.412,149.725,491.762,1
444000,-54.437,149.714,491.768,1
444400,-54.462,149.703,491.774,1
444800,-54.487,149.691,491.78,1
445200,-54.511,149.68,491.786,1
445600,-54.536,149.669,491.792,1
446000,-54.561,149.658,491.798,1
446400,-54.586,149.646,491.804,1
446800,-54.61,149.635,491.81,1
447200,-54.635,149.624,491.816,1
447600,-54.66,149.612,491.822,1
448000,-54.685,149.601,491.828,1
448400,-54.71,149.589,491.834,1
448800,-54.734,149.578,491.84,1
449200,-54.759,149.567,491.847,1
449600,-54.784,149.555,491.853,1
450000,-54.809,149.544,491.859,1
450400,-54.834,149.532,491.865,1
450800,-54.858,149.521,491.871,1
451200,-54.883,149.51,491.877,1
451600,-54.908,149.498,491.883,1
452000,-54.933,149.487,491.889,1
452400,-54.957,149.475,491.895,1
452800,-54.982,149.464,491.901,1
453200,-55.007,149.452,491.907,1
453600,-55.032,149.441,491.913,1
454000,-55.057,149.429,491.919,1
454400,-55.081,149.418,491.925,1
454800,-55.106,149.406,491.931,1
455200,-55.131,149.394,491.937,1
455600,-55.156,149.383,491.943,1
456000,-55.18,149.371,491.949,1
456400,-55.205,149.36,491.955,1
456800,-55.23,149.348,491.961,1
457200,-55.255,149.336,491.967,1
457600,-55.279,149.325,491.973,1
458000,-55.304,149.313,491.979,1
458400,-55.329,149.301,491.985,1
458800,-55.354,149.29,491.991,1
459200,-55.379,149.278,491.997,1
459600,-55.403,149.266,492.003,1
460000,-55.428,149.255,492.008,1
460400,-55.453,149.243,492.014,1
460800,-55.478,149.231,492.02,1
461200,-55.502,149.219,492.026,1
461600,-55.527,149.208,492.032,1
462000,-55.552,149.196,492.038,1
462400,-55.577,149.184,492.044,1
462800,-55.601,149.172,492.05,1
463200,-55.626,149.16,492.056,1
463600,-55.651,149.149,492.062,1
464000,-55.676,149.137,492.068,1
464400,-55.7,149.125,492.074,1
464800,-55.725,149.113,492.08,1
465200,-55.75,149.101,492.086,1
465600,-55.775,149.089,492.091,1
466000,-55.799,149.077,492.097,1
466400,-55.824,149.065,492.103,1
466800,-55.849,149.053,492.109,1
467200,-55.874,149.041,492.115,1
467600,-55.898,149.029,492.121,1
468000,-55.923,149.017,492.127,1
468400,-55.948,149.005,492.133,1
468800,-55.973,148.993,492.138,1
469200,-55.997,148.981,492.144,1
469600,-56.022,148.969,492.15,1
470000,-56.047,148.957,492.156,1
470400,-56.071,148.945,492.162,1
470800,-56.096,148.933,492.168,1
471200,-56.121,148.921,492.174,1
471600,-56.146,148.909,492.179,1
472000,-56.17,148.897,492.185,1
472400,-56.195,148.885,492.191,1
472800,-56.22,148.873,492.197,1
473200,-56.245,148.861,492.203,1
473600,-56.269,148.848,492.209,1
474000,-56.294,148.836,492.214,1
474400,-56.319,148.824,492.22,1
474800,-56.343,148.812,492.226,1
475200,-56.368,148.8,492.232,1
475600,-56.393,148.787,492.238,1
476000,-56.418,148.775,492.244,1
476400,-56.442,148.763,492.249,1
476800,-56.467,148.751,492.255,1
477200,-56.492,148.738,492.261,1
477600,-56.517,148.726,492.267,1
478000,-56.541,148.714,492.272,1
478400,-56.566,148.701,492.278,1
478800,-56.591,148.689,492.284,1
479200,-56.615,148.677,492.29,1
479600,-56.64,148.664,492.296,1
480000,-56.665,148.652,492.301,1
480400,-56.69,148.639,492.307,1
480800,-56.714,148.627,492.313,1
481200,-56.739,148.615,492.319,1
481600,-56.764,148.602,492.324,1
482000,-56.788,148.59,492.33,1
482400,-56.813,148.577,492.336,1
482800,-56.838,148.565,492.342,1
483200,-56.862,148.552,492.347,1
483600,-56.887,148.54,492.353,1
484000,-56.912,148.527,492.359,1
484400,-56.937,148.515,492.365,1
484800,-56.961,148.502,492.37,1
485200,-56.986,148.49,492.376,1
485600,-57.011,148.477,492.382,1
486000,-57.035,148.464,492.387,1
486400,-57.06,148.452,492.393,1
486800,-57.085,148.439,492.399,1
487200,-57.109,148.427,492.404,1
487600,-57.134,148.414,492.41,1
488000,-57.159,148.401,492.416,1
488400,-57.183,148.389,492.422,1
488800,-57.208,148.376,492.427,1
489200,-57.233,148.363,492.433,1
489600,-57.258,148.35,492.439,1
490000,-57.282,148.338,492.444,1
490400,-57.307,148.325,492.45,1
490800,-57.332,148.312,492.456,1
491200,-57.356,148.299,492.461,1
491600,-57.381,148.287,492.467,1
492000,-57.406,148.274,492.472,1
492400,-57.43,148.261,492.478,1
492800,-57.455,148.248,492.484,1
493200,-57.48,148.235,492.489,1
493600,-57.504,148.222,492.495,1
494000,-57.529,148.209,492.501,1
494400,-57.554,148.196,492.506,1
494800,-57.578,148.184,492.512,1
495200,-57.603,148.171,492.517,1
495600,-57.628,148.158,492.523,1
496000,-57.652,148.145,492.529,1
496400,-57.677,148.132,492.534,1
496800,-57.702,148.119,492.54,1
497200,-57.726,148.106,492.545,1
497600,-57.751,148.093,492.551,1
498000,-57.776,148.08,492.557,1
498400,-57.8,148.067,492.562,1
498800,-57.825,148.053,492.568,1
499200,-57.85,148.04,492.573,1
499600,-57.874,148.027,492.579,1
500000,-57.899,148.014,492.585,1
500400,-57.924,148.001,492.59,1
500800,-57.948,147.988,492.596,1
501200,-57.973,147.975,492.601,1
501600,-57.998,147.961,492.607,1
502000,-58.022,147.948,492.612,1
502400,-58.047,147.935,492.618,1
502800,-58.072,147.922,492.623,1
503200,-58.096,147.909,492.629,1
503600,-58.121,147.895,492.634,1
504000,-58.145,147.882,492.64,1
504400,-58.17,147.869,492.645,1
504800,-58.195,147.855,492.651,1
505200,-58.219,147.842,492.656,1
505600,-58.244,147.829,492.662,1
506000,-58.269,147.815,492.667,1
506400,-58.293,147.802,492.673,1
506800,-58.318,147.789,492.678,1
507200,-58.343,147.775,492.684,1
507600,-58.367,147.762,492.689,1
508000,-58.392,147.748,492.695,1
508400,-58.416,147.735,492.7,1
508800,-58.441,147.721,492.706,1
509200,-58.466,147.708,492.711,1
509600,-58.49,147.694,492.717,1
510000,-58.515,147.681,492.722,1
510400,-58.54,147.667,492.728,1
510800,-58.564,147.654,492.733,1
511200,-58.589,147.64,492.739,1
511600,-58.614,147.627,492.744,1
512000,-58.638,147.613,492.749,1
512400,-58.663,147.599,492.755,1
512800,-58.687,147.586,492.76,1
513200,-58.712,147.572,492.766,1
513600,-58.737,147.558,492.771,1
514000,-58.761,147.545,492.777,1
514400,-58.786,147.531,492.782,1
514800,-58.81,147.517,492.787,1
515200,-58.835,147.503,492.793,1
515600,-58.86,147.49,492.798,1
516000,-58.884,147.476,492.804,1
516400,-58.909,147.462,492.809,1
516800,-58.933,147.448,492.814,1
517200,-58.958,147.434,492.82,1
517600,-58.983,147.421,492.825,1
518000,-59.007,147.407,492.83,1
518400,-59.032,147.393,492.836,1
518800,-59.056,147.379,492.841,1
519200,-59.081,147.365,492.847,1
519600,-59.106,147.351,492.852,1
520000,-59.13,147.337,492.857,1
520400,-59.155,147.323,492.863,1
520800,-59.179,147.309,492.868,1
521200,-59.204,147.295,492.873,1
521600,-59.229,147.281,492.879,1
522000,-59.253,147.267,492.884,1
522400,-59.278,147.253,492.889,1
522800,-59.302,147.239,492.895,1
523200,-59.327,147.225,492.9,1
523600,-59.352,147.211,492.905,1
524000,-59.376,147.197,492.91,1
524400,-59.401,147.182,492.916,1
524800,-59.425,147.168,492.921,1
525200,-59.45,147.154,492.926,1
525600,-59.474,147.14,492.932,1
526000,-59.499,147.126,492.937,1
526400,-59.524,147.111,492.942,1
526800,-59.548,147.097,492.947,1
527200,-59.573,147.083,492.953,1
527600,-59.597,147.069,492.958,1
528000,-59.622,147.054,492.963,1
528400,-59.646,147.04,492.969,1
528800,-59.671,147.026,492.974,1
529200,-59.696,147.011,492.979,1
529600,-59.72,146.997,492.984,1
530000,-59.745,146.982,492.99,1
530400,-59.769,146.968,492.995,1
530800,-59.794,146.954,493.0,1
531200,-59.818,146.939,493.005,1
531600,-59.843,146.925,493.01,1
532000,-59.868,146.91,493.016,1
532400,-59.892,146.896,493.021,1
532800,-59.917,146.881,493.026,1
533200,-59.941,146.867,493.031,1
533600,-59.966,146.852,493.036,1
534000,-59.99,146.837,493.042,1
534400,-60.015,146.823,493.047,1
534800,-60.039,146.808,493.052,1
535200,-60.064,146.793,493.057,1
535600,-60.088,146.779,493.062,1
536000,-60.113,146.764,493.068,1
536400,-60.138,146.749,493.073,1
536800,-60.162,146.735,493.078,1
537200,-60.187,146.72,493.083,1
537600,-60.211,146.705,493.088,1
538000,-60.236,146.69,493.093,1
538400,-60.26,146.675,493.098,1
538800,-60.285,146.661,493.104,1
539200,-60.309,146.646,493.109,1
539600,-60.334,146.631,493.114,1
540000,-60.358,146.616,493.119,1
540400,-60.383,146.601,493.124,1
540800,-60.407,146.586,493.129,1
541200,-60.432,146.571,493.134,1
541600,-60.456,146.556,493.139,1
542000,-60.481,146.541,493.144,1
542400,-60.506,146.526,493.15,1
542800,-60.53,146.511,493.155,1
543200,-60.555,146.496,493.16,1
543600,-60.579,146.481,493.165,1
544000,-60.604,146.466,493.17,1
544400,-60.628,146.451,493.175,1
544800,-60.653,146.436,493.18,1
545200,-60.677,146.421,493.185,1
545600,-60.702,146.406,493.19,1
546000,-60.726,146.39,493.195,1
546400,-60.751,146.375,493.2,1
546800,-60.775,146.36,493.205,1
547200,-60.8,146.345,493.21,1
547600,-60.824,146.329,493.215,1
548000,-60.849,146.314,493.22,1
548400,-60.873,146.299,493.225,1
548800,-60.898,146.283,493.23,1
549200,-60.922,146.268,493.235,1
549600,-60.947,146.253,493.24,1
550000,-60.971,146.237,493.245,1
550400,-60.996,146.222,493.25,1
550800,-61.02,146.206,493.255,1
551200,-61.045,146.191,493.26,1
551600,-61.069,146.175,493.265,1
552000,-61.094,146.16,493.27,1
552400,-61.118,146.144,493.275,1
552800,-61.143,146.129,493.28,1
553200,-61.167,146.113,493.285,1
553600,-61.192,146.098,493.29,1
