t_ms,lon,lat,alt
19483200,-100.424,9.002,469.714
19483600,-100.429,9.027,469.716
19484000,-100.434,9.053,469.717
19484400,-100.439,9.078,469.719
19484800,-100.444,9.104,469.721
19485200,-100.449,9.129,469.723
19485600,-100.454,9.155,469.725
19486000,-100.459,9.18,469.727
19486400,-100.464,9.206,469.729
19486800,-100.469,9.231,469.731
19487200,-100.474,9.257,469.733
19487600,-100.479,9.282,469.735
19488000,-100.484,9.308,469.737
19488400,-100.489,9.333,469.739
19488800,-100.494,9.359,469.741
19489200,-100.499,9.384,469.743
19489600,-100.504,9.41,469.745
19490000,-100.509,9.435,469.747
19490400,-100.514,9.461,469.749
19490800,-100.519,9.486,469.751
19491200,-100.524,9.512,469.753
19491600,-100.529,9.537,469.755
19492000,-100.534,9.563,469.757
19492400,-100.539,9.588,469.759
19492800,-100.545,9.614,469.761
19493200,-100.55,9.639,469.763
19493600,-100.555,9.665,469.765
19494000,-100.56,9.69,469.767
19494400,-100.565,9.716,469.77
19494800,-100.57,9.741,469.772
19495200,-100.575,9.767,469.774
19495600,-100.58,9.792,469.776
19496000,-100.585,9.818,469.778
19496400,-100.59,9.843,469.78
19496800,-100.595,9.868,469.782
19497200,-100.6,9.894,469.784
19497600,-100.605,9.919,469.787
19498000,-100.61,9.945,469.789
19498400,-100.615,9.97,469.791
19498800,-100.62,9.996,469.793
19499200,-100.625,10.021,469.795
19499600,-100.63,10.047,469.798
19500000,-100.635,10.072,469.8
19500400,-100.64,10.098,469.802
19500800,-100.645,10.123,469.804
19501200,-100.65,10.149,469.806
19501600,-100.655,10.174,469.809
19502000,-100.661,10.2,469.811
19502400,-100.666,10.225,469.813
19502800,-100.671,10.251,469.815
19503200,-100.676,10.276,469.818
19503600,-100.681,10.302,469.82
19504000,-100.686,10.327,469.822
19504400,-100.691,10.353,469.825
19504800,-100.696,10.378,469.827
19505200,-100.701,10.404,469.829
19505600,-100.706,10.429,469.832
19506000,-100.711,10.455,469.834
19506400,-100.716,10.48,469.836
19506800,-100.721,10.506,469.839
19507200,-100.726,10.531,469.841
19507600,-100.731,10.557,469.843
19508000,-100.736,10.582,469.846
19508400,-100.741,10.608,469.848
19508800,-100.746,10.633,469.85
19509200,-100.752,10.659,469.853
19509600,-100.757,10.684,469.855
19510000,-100.762,10.709,469.858
19510400,-100.767,10.735,469.86
19510800,-100.772,10.76,469.862
19511200,-100.777,10.786,469.865
19511600,-100.782,10.811,469.867
19512000,-100.787,10.837,469.87
19512400,-100.792,10.862,469.872
19512800,-100.797,10.888,469.875
19513200,-100.802,10.913,469.877
19513600,-100.807,10.939,469.88
19514000,-100.812,10.964,469.882
19514400,-100.817,10.99,469.885
19514800,-100.822,11.015,469.887
19515200,-100.827,11.041,469.89
19515600,-100.833,11.066,469.892
19516000,-100.838,11.092,469.895
19516400,-100.843,11.117,469.897
19516800,-100.848,11.143,469.9
19517200,-100.853,11.168,469.902
19517600,-100.858,11.194,469.905
19518000,-100.863,11.219,469.907
19518400,-100.868,11.245,469.91
19518800,-100.873,11.27,469.912
19519200,-100.878,11.296,469.915
19519600,-100.883,11.321,469.918
19520000,-100.888,11.347,469.92
19520400,-100.893,11.372,469.923
19520800,-100.898,11.398,469.925
19521200,-100.904,11.423,469.928
19521600,-100.909,11.448,469.931
19522000,-100.914,11.474,469.933
19522400,-100.919,11.499,469.936
19522800,-100.924,11.525,469.939
19523200,-100.929,11.55,469.941
19523600,-100.934,11.576,469.944
19524000,-100.939,11.601,469.947
19524400,-100.944,11.627,469.949
19524800,-100.949,11.652,469.952
19525200,-100.954,11.678,469.955
19525600,-100.959,11.703,469.957
19526000,-100.965,11.729,469.96
19526400,-100.97,11.754,469.963
19526800,-100.975,11.78,469.966
19527200,-100.98,11.805,469.968
19527600,-100.985,11.831,469.971
19528000,-100.99,11.856,469.974
19528400,-100.995,11.882,469.977
19528800,-101.0,11.907,469.979
19529200,-101.005,11.933,469.982
19529600,-101.01,11.958,469.985
19530000,-101.015,11.984,469.988
19530400,-101.02,12.009,469.99
19530800,-101.026,12.034,469.993
19531200,-101.031,12.06,469.996
19531600,-101.036,12.085,469.999
19532000,-101.041,12.111,470.002
19532400,-101.046,12.136,470.005
19532800,-101.051,12.162,470.007
19533200,-101.056,12.187,470.01
19533600,-101.061,12.213,470.013
19534000,-101.066,12.238,470.016
19534400,-101.071,12.264,470.019
19534800,-101.077,12.289,470.022
19535200,-101.082,12.315,470.025
19535600,-101.087,12.34,470.027
19536000,-101.092,12.366,470.03
19536400,-101.097,12.391,470.033
19536800,-101.102,12.417,470.036
19537200,-101.107,12.442,470.039
19537600,-101.112,12.468,470.042
19538000,-101.117,12.493,470.045
19538400,-101.122,12.519,470.048
19538800,-101.128,12.544,470.051
19539200,-101.133,12.57,470.054
19539600,-101.138,12.595,470.057
19540000,-101.143,12.62,470.06
19540400,-101.148,12.646,470.063
19540800,-101.153,12.671,470.066
19541200,-101.158,12.697,470.069
19541600,-101.163,12.722,470.072
19542000,-101.168,12.748,470.075
19542400,-101.173,12.773,470.078
19542800,-101.179,12.799,470.081
19543200,-101.184,12.824,470.084
19543600,-101.189,12.85,470.087
19544000,-101.194,12.875,470.09
19544400,-101.199,12.901,470.093
19544800,-101.204,12.926,470.096
19545200,-101.209,12.952,470.099
19545600,-101.214,12.977,470.102
19546000,-101.22,13.003,470.105
19546400,-101.225,13.028,470.109
19546800,-101.23,13.054,470.112
19547200,-101.235,13.079,470.115
19547600,-101.24,13.104,470.118
19548000,-101.245,13.13,470.121
19548400,-101.25,13.155,470.124
19548800,-101.255,13.181,470.127
19549200,-101.26,13.206,470.13
19549600,-101.266,13.232,470.134
19550000,-101.271,13.257,470.137
19550400,-101.276,13.283,470.14
19550800,-101.281,13.308,470.143
19551200,-101.286,13.334,470.146
19551600,-101.291,13.359,470.15
19552000,-101.296,13.385,470.153
19552400,-101.301,13.41,470.156
19552800,-101.307,13.436,470.159
19553200,-101.312,13.461,470.162
19553600,-101.317,13.487,470.166
19554000,-101.322,13.512,470.169
19554400,-101.327,13.538,470.172
19554800,-101.332,13.563,470.175
19555200,-101.337,13.588,470.179
19555600,-101.343,13.614,470.182
19556000,-101.348,13.639,470.185
19556400,-101.353,13.665,470.188
19556800,-101.358,13.69,470.192
19557200,-101.363,13.716,470.195
19557600,-101.368,13.741,470.198
19558000,-101.373,13.767,470.202
19558400,-101.378,13.792,470.205
19558800,-101.384,13.818,470.208
19559200,-101.389,13.843,470.212
19559600,-101.394,13.869,470.215
19560000,-101.399,13.894,470.218
19560400,-101.404,13.92,470.222
19560800,-101.409,13.945,470.225
19561200,-101.414,13.971,470.229
19561600,-101.42,13.996,470.232
19562000,-101.425,14.021,470.235
19562400,-101.43,14.047,470.239
19562800,-101.435,14.072,470.242
19563200,-101.44,14.098,470.246
19563600,-101.445,14.123,470.249
19564000,-101.451,14.149,470.252
19564400,-101.456,14.174,470.256
19564800,-101.461,14.2,470.259
19565200,-101.466,14.225,470.263
19565600,-101.471,14.251,470.266
19566000,-101.476,14.276,470.27
19566400,-101.481,14.302,470.273
19566800,-101.487,14.327,470.277
19567200,-101.492,14.353,470.28
19567600,-101.497,14.378,470.284
19568000,-101.502,14.404,470.287
19568400,-101.507,14.429,470.291
19568800,-101.512,14.454,470.294
19569200,-101.518,14.48,470.298
19569600,-101.523,14.505,470.301
19570000,-101.528,14.531,470.305
19570400,-101.533,14.556,470.308
19570800,-101.538,14.582,470.312
19571200,-101.543,14.607,470.315
19571600,-101.549,14.633,470.319
19572000,-101.554,14.658,470.322
19572400,-101.559,14.684,470.326
19572800,-101.564,14.709,470.33
19573200,-101.569,14.735,470.333
19573600,-101.574,14.76,470.337
19574000,-101.58,14.786,470.34
19574400,-101.585,14.811,470.344
19574800,-101.59,14.836,470.348
19575200,-101.595,14.862,470.351
19575600,-101.6,14.887,470.355
19576000,-101.605,14.913,470.359
19576400,-101.611,14.938,470.362
19576800,-101.616,14.964,470.366
19577200,-101.621,14.989,470.37
19577600,-101.626,15.015,470.373
19578000,-101.631,15.04,470.377
19578400,-101.636,15.066,470.381
19578800,-101.642,15.091,470.384
19579200,-101.647,15.117,470.388
19579600,-101.652,15.142,470.392
19580000,-101.657,15.168,470.396
19580400,-101.662,15.193,470.399
19580800,-101.668,15.218,470.403
19581200,-101.673,15.244,470.407
19581600,-101.678,15.269,470.41
19582000,-101.683,15.295,470.414
19582400,-101.688,15.32,470.418
19582800,-101.693,15.346,470.422
19583200,-101.699,15.371,470.426
19583600,-101.704,15.397,470.429
19584000,-101.709,15.422,470.433
19584400,-101.714,15.448,470.437
19584800,-101.719,15.473,470.441
19585200,-101.725,15.499,470.445
19585600,-101.73,15.524,470.448
19586000,-101.735,15.549,470.452
19586400,-101.74,15.575,470.456
19586800,-101.745,15.6,470.46
19587200,-101.751,15.626,470.464
19587600,-101.756,15.651,470.468
19588000,-101.761,15.677,470.471
19588400,-101.766,15.702,470.475
19588800,-101.771,15.728,470.479
19589200,-101.777,15.753,470.483
19589600,-101.782,15.779,470.487
19590000,-101.787,15.804,470.491
19590400,-101.792,15.83,470.495
19590800,-101.797,15.855,470.499
19591200,-101.803,15.88,470.503
19591600,-101.808,15.906,470.507
19592000,-101.813,15.931,470.511
19592400,-101.818,15.957,470.515
19592800,-101.823,15.982,470.518
19593200,-101.829,16.008,470.522
19593600,-101.834,16.033,470.526
19594000,-101.839,16.059,470.53
19594400,-101.844,16.084,470.534
19594800,-101.85,16.11,470.538
19595200,-101.855,16.135,470.542
19595600,-101.86,16.161,470.546
19596000,-101.865,16.186,470.55
19596400,-101.87,16.211,470.554
19596800,-101.876,16.237,470.558
19597200,-101.881,16.262,470.562
19597600,-101.886,16.288,470.566
19598000,-101.891,16.313,470.571
19598400,-101.896,16.339,470.575
19598800,-101.902,16.364,470.579
19599200,-101.907,16.39,470.583
19599600,-101.912,16.415,470.587
19600000,-101.917,16.441,470.591
19600400,-101.923,16.466,470.595
19600800,-101.928,16.491,470.599
19601200,-101.933,16.517,470.603
19601600,-101.938,16.542,470.607
19602000,-101.944,16.568,470.611
19602400,-101.949,16.593,470.615
19602800,-101.954,16.619,470.62
19603200,-101.959,16.644,470.624
19603600,-101.964,16.67,470.628
19604000,-101.97,16.695,470.632
19604400,-101.975,16.721,470.636
19604800,-101.98,16.746,470.64
19605200,-101.985,16.772,470.645
19605600,-101.991,16.797,470.649
19606000,-101.996,16.822,470.653
19606400,-102.001,16.848,470.657
19606800,-102.006,16.873,470.661
19607200,-102.012,16.899,470.666
19607600,-102.017,16.924,470.67
19608000,-102.022,16.95,470.674
19608400,-102.027,16.975,470.678
19608800,-102.033,17.001,470.682
19609200,-102.038,17.026,470.687
19609600,-102.043,17.052,470.691
19610000,-102.048,17.077,470.695
19610400,-102.054,17.102,470.699
19610800,-102.059,17.128,470.704
19611200,-102.064,17.153,470.708
19611600,-102.069,17.179,470.712
19612000,-102.075,17.204,470.717
19612400,-102.08,17.23,470.721
19612800,-102.085,17.255,470.725
19613200,-102.09,17.281,470.73
19613600,-102.096,17.306,470.734
19614000,-102.101,17.332,470.738
19614400,-102.106,17.357,470.742
19614800,-102.111,17.382,470.747
19615200,-102.117,17.408,470.751
19615600,-102.122,17.433,470.756
19616000,-102.127,17.459,470.76
19616400,-102.132,17.484,470.764
19616800,-102.138,17.51,470.769
19617200,-102.143,17.535,470.773
19617600,-102.148,17.561,470.777
19618000,-102.154,17.586,470.782
19618400,-102.159,17.612,470.786
19618800,-102.164,17.637,470.791
19619200,-102.169,17.662,470.795
19619600,-102.175,17.688,470.799
19620000,-102.18,17.713,470.804
19620400,-102.185,17.739,470.808
19620800,-102.19,17.764,470.813
19621200,-102.196,17.79,470.817
19621600,-102.201,17.815,470.822
19622000,-102.206,17.841,470.826
19622400,-102.212,17.866,470.831
19622800,-102.217,17.891,470.835
19623200,-102.222,17.917,470.84
19623600,-102.227,17.942,470.844
19624000,-102.233,17.968,470.849
19624400,-102.238,17.993,470.853
19624800,-102.243,18.019,470.858
19625200,-102.249,18.044,470.862
19625600,-102.254,18.07,470.867
19626000,-102.259,18.095,470.871
19626400,-102.264,18.12,470.876
19626800,-102.27,18.146,470.88
19627200,-102.275,18.171,470.885
19627600,-102.28,18.197,470.889
19628000,-102.286,18.222,470.894
19628400,-102.291,18.248,470.899
19628800,-102.296,18.273,470.903
19629200,-102.301,18.299,470.908
19629600,-102.307,18.324,470.912
19630000,-102.312,18.35,470.917
19630400,-102.317,18.375,470.922
19630800,-102.323,18.4,470.926
19631200,-102.328,18.426,470.931
19631600,-102.333,18.451,470.935
19632000,-102.339,18.477,470.94
19632400,-102.344,18.502,470.945
19632800,-102.349,18.528,470.949
19633200,-102.355,18.553,470.954
19633600,-102.36,18.579,470.959
19634000,-102.365,18.604,470.963
19634400,-102.37,18.629,470.968
19634800,-102.376,18.655,470.973
19635200,-102.381,18.68,470.977
19635600,-102.386,18.706,470.982
19636000,-102.392,18.731,470.987
19636400,-102.397,18.757,470.992
19636800,-102.402,18.782,470.996
19637200,-102.408,18.808,471.001
19637600,-102.413,18.833,471.006
19638000,-102.418,18.858,471.01
19638400,-102.424,18.884,471.015
19638800,-102.429,18.909,471.02
19639200,-102.434,18.935,471.025
19639600,-102.44,18.96,471.03
19640000,-102.445,18.986,471.034
19640400,-102.45,19.011,471.039
19640800,-102.456,19.037,471.044
19641200,-102.461,19.062,471.049
19641600,-102.466,19.087,471.053
19642000,-102.472,19.113,471.058
19642400,-102.477,19.138,471.063
19642800,-102.482,19.164,471.068
19643200,-102.488,19.189,471.073
19643600,-102.493,19.215,471.078
19644000,-102.498,19.24,471.082
19644400,-102.504,19.266,471.087
19644800,-102.509,19.291,471.092
19645200,-102.514,19.316,471.097
19645600,-102.52,19.342,471.102
19646000,-102.525,19.367,471.107
19646400,-102.53,19.393,471.112
19646800,-102.536,19.418,471.116
19647200,-102.541,19.444,471.121
19647600,-102.546,19.469,471.126
19648000,-102.552,19.494,471.131
19648400,-102.557,19.52,471.136
19648800,-102.562,19.545,471.141
19649200,-102.568,19.571,471.146
19649600,-102.573,19.596,471.151
19650000,-102.578,19.622,471.156
19650400,-102.584,19.647,471.161
19650800,-102.589,19.673,471.166
19651200,-102.595,19.698,471.171
19651600,-102.6,19.723,471.176
19652000,-102.605,19.749,471.181
19652400,-102.611,19.774,471.186
19652800,-102.616,19.8,471.191
19653200,-102.621,19.825,471.196
19653600,-102.627,19.851,471.201
19654000,-102.632,19.876,471.206
19654400,-102.637,19.901,471.211
19654800,-102.643,19.927,471.216
19655200,-102.648,19.952,471.221
19655600,-102.654,19.978,471.226
19656000,-102.659,20.003,471.231
19656400,-102.664,20.029,471.236
19656800,-102.67,20.054,471.241
19657200,-102.675,20.08,471.246
19657600,-102.68,20.105,471.251
19658000,-102.686,20.13,471.256
19658400,-102.691,20.156,471.261
19658800,-102.697,20.181,471.266
19659200,-102.702,20.207,471.271
19659600,-102.707,20.232,471.276
19660000,-102.713,20.258,471.282
19660400,-102.718,20.283,471.287
19660800,-102.724,20.308,471.292
19661200,-102.729,20.334,471.297
19661600,-102.734,20.359,471.302
19662000,-102.74,20.385,471.307
19662400,-102.745,20.41,471.312
19662800,-102.75,20.436,471.317
19663200,-102.756,20.461,471.323
19663600,-102.761,20.487,471.328
19664000,-102.767,20.512,471.333
19664400,-102.772,20.537,471.338
19664800,-102.777,20.563,471.343
19665200,-102.783,20.588,471.348
19665600,-102.788,20.614,471.354
19666000,-102.794,20.639,471.359
19666400,-102.799,20.665,471.364
19666800,-102.804,20.69,471.369
19667200,-102.81,20.715,471.375
19667600,-102.815,20.741,471.38
19668000,-102.821,20.766,471.385
19668400,-102.826,20.792,471.39
19668800,-102.832,20.817,471.396
19669200,-102.837,20.843,471.401
19669600,-102.842,20.868,471.406
19670000,-102.848,20.893,471.411
19670400,-102.853,20.919,471.417
19670800,-102.859,20.944,471.422
19671200,-102.864,20.97,471.427
19671600,-102.869,20.995,471.432
19672000,-102.875,21.021,471.438
19672400,-102.88,21.046,471.443
19672800,-102.886,21.071,471.448
19673200,-102.891,21.097,471.454
19673600,-102.897,21.122,471.459
19674000,-102.902,21.148,471.464
19674400,-102.907,21.173,471.47
19674800,-102.913,21.199,471.475
19675200,-102.918,21.224,471.48
19675600,-102.924,21.249,471.486
19676000,-102.929,21.275,471.491
19676400,-102.935,21.3,471.496
19676800,-102.94,21.326,471.502
19677200,-102.945,21.351,471.507
19677600,-102.951,21.377,471.513
19678000,-102.956,21.402,471.518
19678400,-102.962,21.427,471.523
19678800,-102.967,21.453,471.529
19679200,-102.973,21.478,471.534
19679600,-102.978,21.504,471.54
19680000,-102.984,21.529,471.545
19680400,-102.989,21.555,471.551
19680800,-102.994,21.58,471.556
19681200,-103.0,21.605,471.561
19681600,-103.005,21.631,471.567
19682000,-103.011,21.656,471.572
19682400,-103.016,21.682,471.578
19682800,-103.022,21.707,471.583
19683200,-103.027,21.733,471.589
19683600,-103.033,21.758,471.594
19684000,-103.038,21.783,471.6
19684400,-103.044,21.809,471.605
19684800,-103.049,21.834,471.611
19685200,-103.055,21.86,471.616
19685600,-103.06,21.885,471.622
19686000,-103.065,21.91,471.627
19686400,-103.071,21.936,471.633
19686800,-103.076,21.961,471.638
19687200,-103.082,21.987,471.644
19687600,-103.087,22.012,471.649
19688000,-103.093,22.038,471.655
19688400,-103.098,22.063,471.661
19688800,-103.104,22.088,471.666
19689200,-103.109,22.114,471.672
19689600,-103.115,22.139,471.677
19690000,-103.12,22.165,471.683
19690400,-103.126,22.19,471.688
19690800,-103.131,22.216,471.694
19691200,-103.137,22.241,471.7
19691600,-103.142,22.266,471.705
19692000,-103.148,22.292,471.711
19692400,-103.153,22.317,471.716
19692800,-103.159,22.343,471.722
19693200,-103.164,22.368,471.728
19693600,-103.17,22.393,471.733
19694000,-103.175,22.419,471.739
19694400,-103.181,22.444,471.745
19694800,-103.186,22.47,471.75
19695200,-103.192,22.495,471.756
19695600,-103.197,22.521,471.762
19696000,-103.203,22.546,471.767
19696400,-103.208,22.571,471.773
19696800,-103.214,22.597,471.779
19697200,-103.219,22.622,471.784
19697600,-103.225,22.648,471.79
19698000,-103.23,22.673,471.796
19698400,-103.236,22.699,471.802
19698800,-103.241,22.724,471.807
19699200,-103.247,22.749,471.813
19699600,-103.252,22.775,471.819
19700000,-103.258,22.8,471.824
19700400,-103.263,22.826,471.83
19700800,-103.269,22.851,471.836
19701200,-103.274,22.876,471.842
19701600,-103.28,22.902,471.847
19702000,-103.285,22.927,471.853
19702400,-103.291,22.953,471.859
19702800,-103.296,22.978,471.865
19703200,-103.302,23.003,471.871
19703600,-103.307,23.029,471.876
19704000,-103.313,23.054,471.882
19704400,-103.318,23.08,471.888
19704800,-103.324,23.105,471.894
19705200,-103.33,23.131,471.9
19705600,-103.335,23.156,471.905
19706000,-103.341,23.181,471.911
19706400,-103.346,23.207,471.917
19706800,-103.352,23.232,471.923
19707200,-103.357,23.258,471.929
19707600,-103.363,23.283,471.935
19708000,-103.368,23.308,471.94
19708400,-103.374,23.334,471.946
19708800,-103.379,23.359,471.952
19709200,-103.385,23.385,471.958
19709600,-103.39,23.41,471.964
19710000,-103.396,23.436,471.97
19710400,-103.402,23.461,471.976
19710800,-103.407,23.486,471.982
19711200,-103.413,23.512,471.988
19711600,-103.418,23.537,471.993
19712000,-103.424,23.563,471.999
19712400,-103.429,23.588,472.005
19712800,-103.435,23.613,472.011
19713200,-103.441,23.639,472.017
19713600,-103.446,23.664,472.023
19714000,-103.452,23.69,472.029
19714400,-103.457,23.715,472.035
19714800,-103.463,23.74,472.041
19715200,-103.468,23.766,472.047
19715600,-103.474,23.791,472.053
19716000,-103.48,23.817,472.059
19716400,-103.485,23.842,472.065
19716800,-103.491,23.867,472.071
19717200,-103.496,23.893,472.077
19717600,-103.502,23.918,472.083
19718000,-103.507,23.944,472.089
19718400,-103.513,23.969,472.095
19718800,-103.519,23.995,472.101
19719200,-103.524,24.02,472.107
19719600,-103.53,24.045,472.113
19720000,-103.535,24.071,472.119
19720400,-103.541,24.096,472.125
19720800,-103.547,24.122,472.131
19721200,-103.552,24.147,472.137
19721600,-103.558,24.172,472.143
19722000,-103.563,24.198,472.149
19722400,-103.569,24.223,472.155
19722800,-103.575,24.249,472.161
19723200,-103.58,24.274,472.167
19723600,-103.586,24.299,472.174
19724000,-103.591,24.325,472.18
19724400,-103.597,24.35,472.186
19724800,-103.603,24.376,472.192
19725200,-103.608,24.401,472.198
19725600,-103.614,24.426,472.204
19726000,-103.619,24.452,472.21
19726400,-103.625,24.477,472.216
19726800,-103.631,24.503,472.223
19727200,-103.636,24.528,472.229
19727600,-103.642,24.553,472.235
19728000,-103.647,24.579,472.241
19728400,-103.653,24.604,472.247
